year	nchr	arc5	atr4	bfb3	cat51	ccc5	cod21	col5	dil13	dis5	djm	dou6	dry8	efu4	egl34	enc13	fbn	gmr20	gou31	gvr6	har2	hot1	lan34	lbc1	ltb7	mcp5	mdp6	mtr3	nav2	nmm8	nmv6	npu20	nur	pic14	plu6	prd31	pum85	rck6	red4	rif16	rpc12	sap4	sar21	sfk4	slk21	srs6	trg55	trp7	una43	vas4	wed31	wil44
1564	7	NA	NA	0.991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.596	NA	NA	NA	NA	1.454	NA	NA	NA	NA	NA	NA	NA	1.028	NA	NA	1.474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.304	NA	NA	NA	NA	NA	1.364	NA	
1565	7	NA	NA	0.942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.552	NA	NA	NA	NA	1.299	NA	NA	NA	NA	NA	NA	NA	1.182	NA	NA	1.368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.408	NA	NA	NA	NA	NA	1.393	NA	
1566	7	NA	NA	1.047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.164	NA	NA	NA	NA	0.649	NA	NA	NA	NA	NA	NA	NA	0.629	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.009	NA	NA	NA	NA	NA	0.696	NA	
1567	7	NA	NA	1.027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.829	NA	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	0.406	NA	NA	0.859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.429	NA	NA	NA	NA	NA	0.896	NA	
1568	7	NA	NA	0.783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	0.727	NA	NA	NA	NA	NA	NA	NA	1.211	NA	NA	0.668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.057	NA	NA	NA	NA	NA	0.657	NA	
1569	7	NA	NA	1.039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.866	NA	NA	NA	NA	0.829	NA	NA	NA	NA	NA	NA	NA	0.814	NA	NA	0.781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.203	NA	NA	NA	NA	NA	0.875	NA	
1570	7	NA	NA	1.133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.988	NA	NA	NA	NA	1.113	NA	NA	NA	NA	NA	NA	NA	1.482	NA	NA	1.054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.924	NA	NA	NA	NA	NA	0.95	NA	
1571	7	NA	NA	1.212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.688	NA	NA	NA	NA	0.781	NA	NA	NA	NA	NA	NA	NA	1.309	NA	NA	0.961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.952	NA	NA	NA	NA	NA	0.814	NA	
1572	7	NA	NA	1.258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.856	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	1.197	NA	NA	0.854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.027	NA	NA	NA	NA	NA	0.929	NA	
1573	7	NA	NA	0.668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.884	NA	NA	NA	NA	0.545	NA	NA	NA	NA	NA	NA	NA	0.542	NA	NA	0.952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.414	NA	NA	NA	NA	NA	0.589	NA	
1574	7	NA	NA	0.621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.287	NA	NA	NA	NA	1.007	NA	NA	NA	NA	NA	NA	NA	0.323	NA	NA	1.036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.627	NA	NA	NA	NA	NA	0.582	NA	
1575	7	NA	NA	1.155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.718	NA	NA	NA	NA	0.872	NA	NA	NA	NA	NA	NA	NA	0.692	NA	NA	0.897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.009	NA	NA	NA	NA	NA	0.785	NA	
1576	7	NA	NA	0.635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.937	NA	NA	NA	NA	0.723	NA	NA	NA	NA	NA	NA	NA	0.813	NA	NA	0.949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.796	NA	NA	NA	NA	NA	0.623	NA	
1577	7	NA	NA	1.311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.154	NA	NA	NA	NA	1.287	NA	NA	NA	NA	NA	NA	NA	0.817	NA	NA	1.175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.514	NA	NA	NA	NA	NA	1.338	NA	
1578	7	NA	NA	1.333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.165	NA	NA	NA	NA	1.432	NA	NA	NA	NA	NA	NA	NA	0.663	NA	NA	1.179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.385	NA	NA	NA	NA	NA	1.22	NA	
1579	7	NA	NA	0.633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.522	NA	NA	NA	NA	0.473	NA	NA	NA	NA	NA	NA	NA	0.156	NA	NA	0.733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.978	NA	NA	NA	NA	NA	0.432	NA	
1580	7	NA	NA	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.573	NA	NA	NA	NA	0.124	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	0.689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.653	NA	NA	NA	NA	NA	-0.056	NA	
1581	7	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	1.094	NA	NA	NA	NA	NA	NA	NA	0.473	NA	NA	0.882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.994	NA	NA	NA	NA	NA	0.515	NA	
1582	7	NA	NA	0.626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.898	NA	NA	NA	NA	0.367	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	1.295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666	NA	NA	NA	NA	NA	0.861	NA	
1583	7	NA	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.818	NA	NA	NA	NA	0.622	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	1.284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.477	NA	NA	NA	NA	NA	0.634	NA	
1584	7	NA	NA	0.293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.397	NA	NA	NA	NA	-0.034	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	0.607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.391	NA	NA	NA	NA	NA	0.488	NA	
1585	7	NA	NA	0.287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666	NA	NA	NA	NA	0.658	NA	NA	NA	NA	NA	NA	NA	-0.01	NA	NA	1.088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.465	NA	NA	NA	NA	NA	0.401	NA	
1586	7	NA	NA	0.699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.928	NA	NA	NA	NA	0.853	NA	NA	NA	NA	NA	NA	NA	0.946	NA	NA	1.243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.832	NA	NA	NA	NA	NA	0.71	NA	
1587	7	NA	NA	0.604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	1.026	NA	NA	NA	NA	NA	NA	NA	0.297	NA	NA	0.742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.089	NA	NA	NA	NA	NA	1.02	NA	
1588	7	NA	NA	0.822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.602	NA	NA	NA	NA	0.989	NA	NA	NA	NA	NA	NA	NA	0.894	NA	NA	0.807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.492	NA	NA	NA	NA	NA	1.121	NA	
1589	7	NA	NA	0.828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.914	NA	NA	NA	NA	1.103	NA	NA	NA	NA	NA	NA	NA	0.587	NA	NA	1.257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.537	NA	NA	NA	NA	NA	1.27	NA	
1590	7	NA	NA	0.596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.556	NA	NA	NA	NA	0.702	NA	NA	NA	NA	NA	NA	NA	0.05	NA	NA	0.647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.155	NA	NA	NA	NA	NA	1.116	NA	
1591	7	NA	NA	0.655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.727	NA	NA	NA	NA	0.635	NA	NA	NA	NA	NA	NA	NA	0.841	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	NA	0.919	NA	
1592	7	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.769	NA	NA	NA	NA	0.387	NA	NA	NA	NA	NA	NA	NA	0.622	NA	NA	0.558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.876	NA	NA	NA	NA	NA	0.486	NA	
1593	7	NA	NA	0.783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.863	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	0.476	NA	NA	0.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.019	NA	NA	NA	NA	NA	1.241	NA	
1594	7	NA	NA	1.766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.286	NA	NA	NA	NA	0.972	NA	NA	NA	NA	NA	NA	NA	1.201	NA	NA	1.209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.529	NA	NA	NA	NA	NA	1.417	NA	
1595	7	NA	NA	1.586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.737	NA	NA	NA	NA	1.096	NA	NA	NA	NA	NA	NA	NA	1.089	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	NA	NA	NA	NA	NA	1.667	NA	
1596	7	NA	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.975	NA	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA	NA	1.006	NA	NA	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA	1.652	NA	
1597	7	NA	NA	1.116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.955	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	0.932	NA	NA	1.087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.841	NA	NA	NA	NA	NA	1.127	NA	
1598	7	NA	NA	0.701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.746	NA	NA	NA	NA	0.655	NA	NA	NA	NA	NA	NA	NA	0.693	NA	NA	0.991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.733	NA	NA	NA	NA	NA	0.929	NA	
1599	7	NA	NA	1.093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.998	NA	NA	NA	NA	0.628	NA	NA	NA	NA	NA	NA	NA	1.326	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.283	NA	NA	NA	NA	NA	1.058	NA	
1600	7	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.342	NA	NA	NA	NA	0.231	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	0.286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.506	NA	NA	NA	NA	NA	0.464	NA	
1601	7	NA	NA	0.786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	0.942	NA	NA	NA	NA	NA	NA	NA	1.486	NA	NA	1.409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.673	NA	NA	NA	NA	NA	1.168	NA	
1602	7	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.184	NA	NA	NA	NA	1.142	NA	NA	NA	NA	NA	NA	NA	1.226	NA	NA	1.231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	1.562	NA	
1603	7	NA	NA	0.849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.167	NA	NA	NA	NA	1.389	NA	NA	NA	NA	NA	NA	NA	0.711	NA	NA	1.186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.065	NA	NA	NA	NA	NA	1.526	NA	
1604	7	NA	NA	0.934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.562	NA	NA	NA	NA	1.537	NA	NA	NA	NA	NA	NA	NA	0.867	NA	NA	1.862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.249	NA	NA	NA	NA	NA	1.722	NA	
1605	7	NA	NA	1.322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.254	NA	NA	NA	NA	1.414	NA	NA	NA	NA	NA	NA	NA	1.347	NA	NA	2.113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.272	NA	NA	NA	NA	NA	1.657	NA	
1606	7	NA	NA	1.355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.965	NA	NA	NA	NA	1.179	NA	NA	NA	NA	NA	NA	NA	1.542	NA	NA	1.414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.404	NA	NA	NA	NA	NA	1.679	NA	
1607	7	NA	NA	0.944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.621	NA	NA	NA	NA	0.794	NA	NA	NA	NA	NA	NA	NA	0.909	NA	NA	0.259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	1.046	NA	
1608	7	NA	NA	1.242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.874	NA	NA	NA	NA	0.941	NA	NA	NA	NA	NA	NA	NA	1.713	NA	NA	0.561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.371	NA	NA	NA	NA	NA	1.158	NA	
1609	7	NA	NA	1.389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.989	NA	NA	NA	NA	2.023	NA	NA	NA	NA	NA	NA	NA	1.608	NA	NA	0.608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.423	NA	NA	NA	NA	NA	1.409	NA	
1610	7	NA	NA	2.061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.124	NA	NA	NA	NA	1.761	NA	NA	NA	NA	NA	NA	NA	2.235	NA	NA	0.766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.438	NA	NA	NA	NA	NA	1.212	NA	
1611	7	NA	NA	1.415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.015	NA	NA	NA	NA	1.157	NA	NA	NA	NA	NA	NA	NA	1.282	NA	NA	0.825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA	1.229	NA	
1612	7	NA	NA	1.263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.834	NA	NA	NA	NA	0.728	NA	NA	NA	NA	NA	NA	NA	0.781	NA	NA	0.467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.592	NA	NA	NA	NA	NA	1.105	NA	
1613	7	NA	NA	1.385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.781	NA	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	1.459	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	0.97	NA	
1614	7	NA	NA	1.299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.992	NA	NA	NA	NA	1.473	NA	NA	NA	NA	NA	NA	NA	1.076	NA	NA	1.104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.913	NA	NA	NA	NA	NA	1.461	NA	
1615	7	NA	NA	1.401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.497	NA	NA	NA	NA	1.591	NA	NA	NA	NA	NA	NA	NA	1.339	NA	NA	1.241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.399	NA	NA	NA	NA	NA	1.331	NA	
1616	7	NA	NA	1.547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.026	NA	NA	NA	NA	1.619	NA	NA	NA	NA	NA	NA	NA	1.458	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.034	NA	NA	NA	NA	NA	1.296	NA	
1617	7	NA	NA	1.611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.339	NA	NA	NA	NA	1.787	NA	NA	NA	NA	NA	NA	NA	1.884	NA	NA	1.311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.382	NA	NA	NA	NA	NA	1.243	NA	
1618	7	NA	NA	1.619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.019	NA	NA	NA	NA	1.833	NA	NA	NA	NA	NA	NA	NA	1.905	NA	NA	1.049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.395	NA	NA	NA	NA	NA	1.646	NA	
1619	7	NA	NA	1.898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.285	NA	NA	NA	NA	1.806	NA	NA	NA	NA	NA	NA	NA	1.037	NA	NA	1.236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.138	NA	NA	NA	NA	NA	1.208	NA	
1620	7	NA	NA	1.702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.963	NA	NA	NA	NA	1.574	NA	NA	NA	NA	NA	NA	NA	1.82	NA	NA	1.015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	1.247	NA	
1621	7	NA	NA	2.015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.408	NA	NA	NA	NA	1.973	NA	NA	NA	NA	NA	NA	NA	1.882	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.522	NA	NA	NA	NA	NA	1.553	NA	
1622	7	NA	NA	1.305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.626	NA	NA	NA	NA	0.828	NA	NA	NA	NA	NA	NA	NA	1.376	NA	NA	0.368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.807	NA	NA	NA	NA	NA	0.83	NA	
1623	7	NA	NA	0.736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.245	NA	NA	NA	NA	1.384	NA	NA	NA	NA	NA	NA	NA	0.674	NA	NA	1.046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	1.09	NA	
1624	7	NA	NA	0.472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.191	NA	NA	NA	NA	0.981	NA	NA	NA	NA	NA	NA	NA	0.636	NA	NA	1.279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.373	NA	NA	NA	NA	NA	1.081	NA	
1625	7	NA	NA	0.523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.375	NA	NA	NA	NA	0.999	NA	NA	NA	NA	NA	NA	NA	0.813	NA	NA	1.131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.496	NA	NA	NA	NA	NA	0.881	NA	
1626	7	NA	NA	0.266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.231	NA	NA	NA	NA	0.293	NA	NA	NA	NA	NA	NA	NA	0.322	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.274	NA	NA	NA	NA	NA	0.67	NA	
1627	7	NA	NA	0.846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.874	NA	NA	NA	NA	0.799	NA	NA	NA	NA	NA	NA	NA	1.109	NA	NA	0.762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	0.848	NA	
1628	7	NA	NA	0.717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.165	NA	NA	NA	NA	0.412	NA	NA	NA	NA	NA	NA	NA	0.856	NA	NA	0.629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.824	NA	NA	NA	NA	NA	0.433	NA	
1629	7	NA	NA	0.692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.415	NA	NA	NA	NA	0.602	NA	NA	NA	NA	NA	NA	NA	1.163	NA	NA	1.077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.608	NA	NA	NA	NA	NA	0.535	NA	
1630	7	NA	NA	0.469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.001	NA	NA	NA	NA	0.845	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	0.601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.903	NA	NA	NA	NA	NA	0.843	NA	
1631	7	NA	NA	0.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.935	NA	NA	NA	NA	0.532	NA	NA	NA	NA	NA	NA	NA	1.145	NA	NA	0.703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.491	NA	NA	NA	NA	NA	0.507	NA	
1632	7	NA	NA	0.242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.093	NA	NA	NA	NA	-0.003	NA	NA	NA	NA	NA	NA	NA	0.275	NA	NA	0.976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.469	NA	NA	NA	NA	NA	0.282	NA	
1633	7	NA	NA	0.928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.665	NA	NA	NA	NA	1.139	NA	NA	NA	NA	NA	NA	NA	1.364	NA	NA	1.288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.213	NA	NA	NA	NA	NA	1.299	NA	
1634	7	NA	NA	0.776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.861	NA	NA	NA	NA	1.273	NA	NA	NA	NA	NA	NA	NA	1.173	NA	NA	1.506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.066	NA	NA	NA	NA	NA	0.92	NA	
1635	7	NA	NA	0.878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.433	NA	NA	NA	NA	0.885	NA	NA	NA	NA	NA	NA	NA	1.522	NA	NA	1.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.247	NA	NA	NA	NA	NA	0.748	NA	
1636	7	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.582	NA	NA	NA	NA	0.875	NA	NA	NA	NA	NA	NA	NA	0.528	NA	NA	0.922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.545	NA	NA	NA	NA	NA	0.743	NA	
1637	7	NA	NA	0.499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.865	NA	NA	NA	NA	0.234	NA	NA	NA	NA	NA	NA	NA	0.654	NA	NA	0.899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.596	NA	NA	NA	NA	NA	0.37	NA	
1638	7	NA	NA	0.435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.913	NA	NA	NA	NA	0.439	NA	NA	NA	NA	NA	NA	NA	0.872	NA	NA	0.985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.758	NA	NA	NA	NA	NA	0.287	NA	
1639	7	NA	NA	1.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.288	NA	NA	NA	NA	0.854	NA	NA	NA	NA	NA	NA	NA	0.831	NA	NA	1.479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.939	NA	NA	NA	NA	NA	0.567	NA	
1640	7	NA	NA	1.252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.326	NA	NA	NA	NA	0.993	NA	NA	NA	NA	NA	NA	NA	1.452	NA	NA	0.754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.978	NA	NA	NA	NA	NA	1.166	NA	
1641	7	NA	NA	1.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.541	NA	NA	NA	NA	0.694	NA	NA	NA	NA	NA	NA	NA	1.386	NA	NA	0.569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.008	NA	NA	NA	NA	NA	0.899	NA	
1642	7	NA	NA	1.474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.067	NA	NA	NA	NA	1.352	NA	NA	NA	NA	NA	NA	NA	1.078	NA	NA	1.026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.093	NA	NA	NA	NA	NA	1.423	NA	
1643	7	NA	NA	1.423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.371	NA	NA	NA	NA	1.126	NA	NA	NA	NA	NA	NA	NA	1.139	NA	NA	0.244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.305	NA	NA	NA	NA	NA	1.333	NA	
1644	7	NA	NA	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.181	NA	NA	NA	NA	1.052	NA	NA	NA	NA	NA	NA	NA	0.861	NA	NA	0.818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.166	NA	NA	NA	NA	NA	1.067	NA	
1645	7	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.388	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	0.772	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.853	NA	NA	NA	NA	NA	0.957	NA	
1646	7	NA	NA	1.647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.542	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA	NA	1.476	NA	NA	1.099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.102	NA	NA	NA	NA	NA	1.181	NA	
