ID,PARAM,TYPE,Year,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
08NM173,1,1,1992,22,0.025,,0.022,,0.032,,0.073,,0.037,,0.022,,0.016,,0.007,,0.009,,0.019,,0.021,,0.016,
08NM173,1,1,1992,23,0.026,,0.023,,0.035,,0.069,,0.037,,0.020,,0.028,,0.008,,0.008,,0.018,,0.016,,0.017,
08NM173,1,1,1992,24,0.024,,0.022,,0.032,,0.066,,0.036,,0.019,,0.031,,0.009,,0.008,,0.016,,0.017,,0.016,
08NM173,1,1,1992,25,0.026,,0.021,,0.035,,0.066,,0.035,,0.018,,0.022,,0.008,,0.008,,0.017,,0.017,,0.016,
08NM173,1,1,1992,26,0.025,,0.024,,0.037,,0.066,,0.041,,0.016,,0.019,,0.007,,0.008,,0.017,,0.015,,0.015,
08NM173,1,1,1992,27,0.024,,0.025,,0.036,,0.070,,0.035,,0.016,,0.015,,0.007,,0.006,,0.014,,0.015,,0.015,
08NM173,1,1,1992,28,0.028,,0.024,,0.036,,0.075,,0.033,,0.024,,0.014,,0.006,,0.007,,0.014,,0.015,,0.017,
08NM173,1,1,1992,29,0.028,,0.025,,0.034,,0.080,,0.034,,0.043,,0.015,,0.006,,0.008,,0.016,,0.015,,0.015,
08NM173,1,1,1992,30,0.029,,,,0.033,,0.080,,0.035,,0.041,,0.014,,0.007,,0.008,,0.020,,0.014,,0.015,
08NM173,1,1,1992,31,0.034,,,,0.036,,,,0.031,,,,0.012,,0.008,,,,0.019,,,,0.016,
08NM173,1,1,1993,1,0.016,,0.016,B,0.014,B,0.027,,0.133,,0.228,,0.096,,0.246,,0.113,,0.059,,0.056,,0.045,B
08NM173,1,1,1993,2,0.016,,0.016,B,0.015,B,0.034,,0.146,,0.215,,0.096,,0.230,,0.111,,0.059,,0.055,,0.044,B
08NM173,1,1,1993,3,0.016,,0.016,B,0.016,B,0.036,,0.173,,0.205,,0.087,,0.227,,0.108,,0.057,,0.055,,0.043,B
08NM173,1,1,1993,4,0.016,,0.016,B,0.017,A,0.036,,0.195,,0.195,,0.082,,0.220,,0.103,,0.058,,0.056,,0.044,B
08NM173,1,1,1993,5,0.016,,0.016,B,0.017,,0.034,,0.231,,0.182,,0.081,,0.212,,0.102,,0.055,,0.050,,0.042,B
08NM173,1,1,1993,6,0.015,,0.017,B,0.020,,0.034,,0.314,,0.171,,0.078,,0.205,,0.098,,0.055,,0.051,,0.039,B
08NM173,1,1,1993,7,0.014,,0.016,B,0.018,,0.041,,0.379,,0.168,,0.077,,0.185,,0.098,,0.054,,0.053,,0.040,B
08NM173,1,1,1993,8,0.015,,0.016,B,0.018,,0.051,,0.329,,0.160,,0.077,,0.175,,0.090,,0.054,,0.054,,0.041,B
08NM173,1,1,1993,9,0.015,,0.016,B,0.017,,0.046,,0.299,,0.157,,0.077,,0.162,,0.091,,0.054,,0.049,,0.042,B
08NM173,1,1,1993,10,0.015,,0.016,B,0.016,B,0.045,,0.315,,0.168,,0.085,,0.156,,0.088,,0.055,,0.050,,0.042,B
08NM173,1,1,1993,11,0.015,,0.017,B,0.015,B,0.047,,0.403,,0.170,,0.084,,0.150,,0.085,,0.054,,0.047,,0.041,B
08NM173,1,1,1993,12,0.014,,0.018,B,0.015,B,0.046,,0.496,,0.168,,0.099,,0.150,,0.088,,0.055,,0.049,,0.042,B
08NM173,1,1,1993,13,0.015,,0.017,B,0.016,B,0.046,,0.570,,0.155,,0.099,,0.156,,0.083,,0.055,,0.048,,0.043,B
08NM173,1,1,1993,14,0.016,,0.016,B,0.017,,0.049,,0.628,,0.159,,0.094,,0.148,,0.082,,0.054,,0.044,,0.042,B
08NM173,1,1,1993,15,0.014,,0.015,B,0.017,,0.049,,0.657,,0.180,,0.119,,0.194,,0.083,,0.057,,0.049,,0.043,B
08NM173,1,1,1993,16,0.012,,0.013,B,0.015,,0.053,,0.619,,0.173,,0.131,,0.208,,0.082,,0.056,,0.045,,0.044,
08NM173,1,1,1993,17,0.015,,0.012,B,0.015,,0.054,,0.551,,0.162,,0.129,,0.220,,0.078,,0.054,,0.043,,0.046,
08NM173,1,1,1993,18,0.014,,0.011,B,0.015,,0.059,,0.480,,0.148,,0.137,,0.206,,0.078,,0.055,,0.046,,0.045,
08NM173,1,1,1993,19,0.014,,0.012,B,0.015,,0.060,,0.428,,0.140,,0.122,,0.185,,0.074,,0.055,,0.046,,0.045,
08NM173,1,1,1993,20,0.013,A,0.013,B,0.015,,0.061,,0.453,,0.133,,0.136,,0.172,,0.087,,0.054,,0.046,,0.044,
08NM173,1,1,1993,21,0.014,B,0.013,B,0.017,,0.065,,0.547,,0.135,,0.193,,0.156,,0.082,,0.056,,0.044,,0.044,
08NM173,1,1,1993,22,0.015,B,0.013,B,0.019,,0.071,,0.442,,0.132,,0.170,,0.151,,0.075,,0.056,,0.026,,0.045,
08NM173,1,1,1993,23,0.014,B,0.012,B,0.024,,0.068,,0.378,,0.121,,0.156,,0.154,,0.073,,0.058,,0.028,B,0.045,
08NM173,1,1,1993,24,0.013,B,0.012,B,0.026,,0.071,,0.335,,0.114,,0.144,,0.142,,0.070,,0.066,,0.031,B,0.047,
08NM173,1,1,1993,25,0.014,B,0.011,B,0.021,,0.076,,0.300,,0.105,,0.139,,0.138,,0.068,,0.059,,0.034,B,0.043,
08NM173,1,1,1993,26,0.015,B,0.012,B,0.020,,0.082,,0.269,,0.107,,0.129,,0.139,,0.066,,0.054,,0.035,B,0.040,
08NM173,1,1,1993,27,0.016,B,0.012,B,0.020,,0.084,,0.243,,0.126,,0.126,,0.138,,0.065,,0.056,,0.037,B,0.041,
08NM173,1,1,1993,28,0.017,B,0.013,B,0.020,,0.093,,0.225,,0.107,,0.157,,0.143,,0.067,,0.054,,0.039,B,0.039,
08NM173,1,1,1993,29,0.016,B,,,0.022,,0.111,,0.262,,0.099,,0.392,,0.140,,0.062,,0.050,,0.041,B,0.040,
08NM173,1,1,1993,30,0.016,B,,,0.021,,0.119,,0.251,,0.107,,0.329,,0.126,,0.059,,0.051,,0.045,B,0.042,
08NM173,1,1,1993,31,0.016,B,,,0.024,,,,0.239,,,,0.266,,0.125,,,,0.055,,,,0.041,
08NM173,1,1,1994,1,0.038,,0.028,B,0.032,,0.059,,0.131,,0.089,,0.043,,0.016,,0.017,,0.010,,0.018,,0.016,
08NM173,1,1,1994,2,0.039,,0.028,B,0.035,,0.064,,0.130,,0.083,,0.040,,0.017,,0.014,,0.011,,0.016,,0.014,B
08NM173,1,1,1994,3,0.038,,0.027,B,0.038,,0.068,,0.122,,0.081,,0.035,,0.017,,0.012,,0.010,,0.013,,0.013,B
08NM173,1,1,1994,4,0.037,,0.027,B,0.037,,0.071,,0.125,,0.090,,0.033,,0.019,,0.010,,0.010,,0.016,,0.013,B
08NM173,1,1,1994,5,0.038,,0.026,B,0.034,B,0.066,,0.122,,0.087,,0.031,,0.020,,0.008,,0.009,,0.014,,0.012,B
08NM173,1,1,1994,6,0.037,,0.025,B,0.032,B,0.066,,0.118,,0.104,,0.029,,0.018,,0.007,,0.010,,0.015,,0.012,B
08NM173,1,1,1994,7,0.037,,0.024,B,0.030,B,0.064,,0.113,,0.094,,0.028,,0.018,,0.006,,0.009,,0.015,,0.013,B
08NM173,1,1,1994,8,0.037,,0.023,B,0.031,B,0.067,,0.113,,0.085,,0.026,,0.040,,0.006,,0.008,,0.015,,0.014,B
08NM173,1,1,1994,9,0.036,,0.024,B,0.032,,0.069,,0.103,,0.080,,0.023,,0.052,,0.008,,0.009,,0.014,,0.014,B
08NM173,1,1,1994,10,0.036,,0.026,B,0.034,,0.071,,0.104,,0.077,,0.022,,0.036,,0.007,,0.009,,0.014,,0.014,B
08NM173,1,1,1994,11,0.035,,0.028,B,0.035,,0.077,,0.100,,0.075,,0.021,,0.030,,0.010,,0.011,,0.013,,0.015,
08NM173,1,1,1994,12,0.034,,0.031,,0.035,,0.081,,0.090,,0.078,,0.020,,0.025,,0.009,,0.010,,0.014,,0.016,
08NM173,1,1,1994,13,0.036,,0.031,,0.037,,0.080,,0.087,,0.082,,0.020,,0.022,,0.008,,0.011,,0.013,,0.015,
08NM173,1,1,1994,14,0.036,B,0.032,,0.051,,0.076,,0.082,,0.072,,0.022,,0.019,,0.007,,0.031,,0.014,,0.015,
08NM173,1,1,1994,15,0.036,B,0.034,,0.049,,0.074,,0.080,,0.073,,0.024,,0.016,,0.007,,0.024,,0.014,,0.015,
08NM173,1,1,1994,16,0.036,,0.032,,0.048,,0.079,,0.096,,0.083,,0.023,,0.015,,0.008,,0.018,,0.014,,0.015,
08NM173,1,1,1994,17,0.037,,0.032,,0.044,,0.090,,0.098,,0.089,,0.020,,0.019,,0.009,,0.017,,0.013,,0.015,
08NM173,1,1,1994,18,0.037,,0.033,,0.041,,0.096,,0.092,,0.093,,0.020,,0.016,,0.009,,0.016,,0.011,,0.016,B
08NM173,1,1,1994,19,0.036,,0.031,,0.039,,0.107,,0.089,,0.087,,0.021,,0.014,,0.011,,0.016,,0.013,,0.016,B
08NM173,1,1,1994,20,0.034,,0.031,,0.037,,0.156,,0.095,,0.079,,0.019,,0.013,,0.010,,0.017,,0.014,,0.017,B
08NM173,1,1,1994,21,0.034,,0.031,,0.037,,0.167,,0.091,,0.075,,0.017,,0.013,,0.010,,0.021,,0.013,,0.017,
08NM173,1,1,1994,22,0.034,,0.031,B,0.035,,0.164,,0.085,,0.070,,0.017,,0.011,,0.010,,0.017,,0.013,,0.015,
08NM173,1,1,1994,23,0.034,,0.029,B,0.031,,0.147,,0.083,,0.066,,0.016,,0.011,,0.010,,0.018,,0.013,,0.014,
08NM173,1,1,1994,24,0.033,,0.026,B,0.033,,0.136,,0.081,,0.070,,0.016,,0.010,,0.010,,0.017,,0.014,,0.013,
08NM173,1,1,1994,25,0.034,,0.027,B,0.035,,0.147,,0.082,,0.061,,0.016,,0.009,,0.009,,0.016,,0.013,,0.013,
08NM173,1,1,1994,26,0.032,,0.028,B,0.039,,0.148,,0.082,,0.064,,0.020,,0.011,,0.009,,0.019,,0.013,,0.013,
08NM173,1,1,1994,27,0.031,B,0.030,,0.042,,0.137,,0.082,,0.060,,0.018,,0.010,,0.010,,0.023,,0.013,,0.014,
08NM173,1,1,1994,28,0.030,B,0.031,,0.048,,0.130,,0.084,,0.054,,0.016,,0.009,,0.009,,0.018,,0.013,,0.015,
08NM173,1,1,1994,29,0.028,B,,,0.051,,0.119,,0.093,,0.046,,0.017,,0.012,,0.009,,0.017,,0.013,,0.014,
08NM173,1,1,1994,30,0.028,B,,,0.052,,0.125,,0.089,,0.043,,0.017,,0.010,,0.009,,0.016,,0.015,,0.012,
08NM173,1,1,1994,31,0.028,B,,,0.056,,,,0.090,,,,0.016,,0.009,,,,0.019,,,,0.011,B
08NM173,1,1,1995,1,0.011,B,0.022,,0.017,B,0.040,,0.226,,0.213,,0.124,,0.046,,0.038,,0.034,,0.024,,0.059,
08NM173,1,1,1995,2,0.011,B,0.021,,0.016,B,0.041,,0.266,,0.203,,0.127,,0.044,,0.037,,0.035,,0.027,,0.046,
08NM173,1,1,1995,3,0.012,,0.020,,0.016,B,0.044,,0.297,,0.196,,0.126,,0.044,,0.036,,0.055,,0.034,,0.047,
08NM173,1,1,1995,4,0.012,,0.019,,0.016,B,0.049,,0.308,,0.197,,0.117,,0.043,,0.035,,0.046,,0.033,,0.042,
08NM173,1,1,1995,5,0.012,,0.018,,0.016,B,0.048,,0.318,,0.218,,0.109,,0.044,,0.035,,0.040,,0.032,,0.035,
08NM173,1,1,1995,6,0.012,,0.018,,0.015,B,0.047,,0.331,,0.234,,0.108,,0.050,,0.038,,0.038,,0.031,,0.038,
08NM173,1,1,1995,7,0.013,,0.020,,0.017,,0.055,,0.413,,0.214,,0.117,,0.059,,0.037,,0.036,,0.025,,0.036,
08NM173,1,1,1995,8,0.013,,0.019,,0.017,,0.064,,0.428,,0.191,,0.133,,0.051,,0.035,,0.035,,0.039,,0.032,
08NM173,1,1,1995,9,0.013,,0.018,,0.017,,0.064,,0.512,,0.178,,0.120,,0.047,,0.033,,0.033,,0.036,,0.032,
08NM173,1,1,1995,10,0.014,,0.017,,0.020,,0.059,,0.587,,0.174,,0.119,,0.046,,0.031,,0.037,,0.028,,0.031,
08NM173,1,1,1995,11,0.016,,0.017,,0.022,,0.055,,0.667,,0.259,,0.110,,0.050,,0.028,,0.038,,0.033,,0.031,
08NM173,1,1,1995,12,0.017,,0.016,,0.023,,0.055,,0.637,,0.222,,0.102,,0.046,,0.027,,0.039,,0.033,,0.031,
08NM173,1,1,1995,13,0.016,,0.015,B,0.021,,0.058,,0.579,,0.209,,0.096,,0.043,,0.028,,0.036,,0.033,,0.035,
08NM173,1,1,1995,14,0.016,,0.014,B,0.022,,0.057,,0.590,,0.195,,0.092,,0.044,,0.028,,0.035,,0.038,,0.040,
08NM173,1,1,1995,15,0.016,,0.015,B,0.025,,0.056,,0.685,,0.190,,0.089,,0.044,,0.029,,0.034,,0.040,,0.042,
08NM173,1,1,1995,16,0.017,,0.017,B,0.024,,0.055,,0.740,,0.184,,0.088,,0.040,,0.030,,0.034,,0.041,,0.043,
08NM173,1,1,1995,17,0.017,,0.019,,0.024,,0.055,,0.744,,0.184,,0.083,,0.074,,0.030,,0.035,,0.044,,0.044,
08NM173,1,1,1995,18,0.017,,0.017,,0.025,,0.058,,0.643,,0.195,,0.078,,0.080,,0.030,,0.034,,0.055,,0.043,
08NM173,1,1,1995,19,0.016,,0.016,,0.026,,0.057,,0.561,,0.189,,0.073,,0.062,,0.032,,0.034,,0.047,,0.043,
08NM173,1,1,1995,20,0.016,,0.022,,0.025,,0.055,,0.506,,0.179,,0.071,,0.052,,0.030,,0.033,,0.036,,0.042,
08NM173,1,1,1995,21,0.015,,0.023,,0.024,,0.056,,0.455,,0.172,,0.073,,0.047,,0.032,,0.033,,0.042,,0.042,
08NM173,1,1,1995,22,0.015,,0.021,,0.022,,0.060,,0.423,,0.187,,0.073,,0.043,,0.032,,0.033,,0.042,,0.042,
08NM173,1,1,1995,23,0.015,,0.020,,0.020,,0.068,,0.396,,0.217,,0.068,,0.040,,0.034,,0.032,,0.042,,0.041,
08NM173,1,1,1995,24,0.015,,0.020,,0.018,,0.078,,0.371,,0.187,,0.063,,0.038,,0.031,,0.033,,0.043,,0.041,
08NM173,1,1,1995,25,0.015,,0.019,,0.018,,0.092,,0.355,,0.168,,0.064,,0.038,,0.031,,0.034,,0.055,,0.040,
08NM173,1,1,1995,26,0.015,,0.019,,0.018,,0.103,,0.335,,0.161,,0.068,,0.037,,0.031,,0.035,,0.046,,0.039,
08NM173,1,1,1995,27,0.015,,0.018,,0.018,,0.129,,0.314,,0.153,,0.061,,0.036,,0.034,,0.034,,0.040,,0.039,
08NM173,1,1,1995,28,0.015,,0.018,,0.022,,0.164,,0.299,,0.144,,0.057,,0.039,,0.035,,0.034,,0.046,,0.040,
08NM173,1,1,1995,29,0.016,,,,0.025,,0.169,,0.280,,0.137,,0.053,,0.054,,0.032,,0.033,,0.055,,0.040,
08NM173,1,1,1995,30,0.015,,,,0.030,,0.214,,0.249,,0.131,,0.053,,0.045,,0.031,,0.030,,0.066,,0.041,
08NM173,1,1,1995,31,0.017,,,,0.036,,,,0.230,,,,0.049,,0.041,,,,0.033,,,,0.042,
08NM173,1,1,1996,1,0.043,,0.038,,0.045,,0.048,,0.577,,0.957,,0.213,,0.098,,0.052,,0.087,,0.042,B,0.057,
08NM173,1,1,1996,2,0.043,,0.038,,0.043,,0.048,,0.552,,0.891,,0.201,,0.103,,0.045,,0.057,,0.044,B,0.059,
08NM173,1,1,1996,3,0.044,,0.038,,0.045,,0.048,,0.512,,0.844,,0.188,,0.101,,0.065,,0.061,,0.045,B,0.061,
08NM173,1,1,1996,4,0.043,,0.038,,0.045,,0.048,,0.496,,0.791,,0.179,,0.096,,0.082,,0.050,,0.046,B,0.061,
08NM173,1,1,1996,5,0.043,,0.038,,0.045,,0.048,,0.518,,0.704,,0.171,,0.102,,0.062,,0.061,,0.047,B,0.060,
08NM173,1,1,1996,6,0.043,,0.038,,0.045,,0.052,,0.537,,0.650,,0.165,,0.092,,0.056,,0.059,,0.048,B,0.060,
08NM173,1,1,1996,7,0.043,,0.038,,0.045,,0.055,,0.546,,0.599,,0.160,,0.089,,0.055,,0.049,,0.049,B,0.060,
08NM173,1,1,1996,8,0.043,,0.038,,0.045,,0.062,,0.511,,0.550,,0.154,,0.084,,0.054,,0.049,,0.050,B,0.060,
08NM173,1,1,1996,9,0.043,,0.038,,0.044,,0.070,,0.487,,0.510,,0.148,,0.078,,0.050,,0.048,,0.050,B,0.059,
08NM173,1,1,1996,10,0.043,,0.038,,0.044,,0.085,,0.468,,0.475,,0.143,,0.074,,0.046,,0.047,,0.050,B,0.059,
08NM173,1,1,1996,11,0.043,,0.038,,0.044,,0.098,,0.465,,0.442,,0.138,,0.070,,0.046,,0.046,,0.050,B,0.058,
08NM173,1,1,1996,12,0.043,,0.038,,0.044,,0.117,,0.481,,0.412,,0.133,,0.068,,0.045,,0.045,,0.050,B,0.057,
08NM173,1,1,1996,13,0.043,,0.037,,0.042,,0.126,,0.585,,0.384,,0.129,,0.068,,0.083,,0.046,,0.050,B,0.055,
08NM173,1,1,1996,14,0.044,,0.037,,0.042,,0.130,,0.723,,0.368,,0.126,,0.065,,0.120,,0.048,,0.050,B,0.057,
08NM173,1,1,1996,15,0.044,,0.037,,0.042,,0.137,,0.785,,0.344,,0.124,,0.080,,0.140,,0.049,,0.050,B,0.054,
08NM173,1,1,1996,16,0.043,,0.037,,0.044,,0.179,,0.802,,0.321,,0.121,,0.081,,0.103,,0.047,,0.049,B,0.051,
08NM173,1,1,1996,17,0.040,,0.036,,0.045,,0.263,,0.868,,0.306,,0.136,,0.080,,0.081,,0.049,,0.049,B,0.047,
08NM173,1,1,1996,18,0.040,,0.035,,0.047,,0.284,,0.988,,0.294,,0.188,,0.077,,0.071,,0.053,,0.049,B,0.049,
08NM173,1,1,1996,19,0.040,,0.035,,0.050,,0.284,,1.000,,0.283,,0.176,,0.075,,0.064,,0.049,,0.049,B,0.049,
08NM173,1,1,1996,20,0.040,,0.035,,0.053,,0.297,,0.956,,0.272,,0.161,,0.072,,0.075,,0.047,,0.049,B,0.048,
08NM173,1,1,1996,21,0.039,,0.035,,0.055,,0.330,,0.907,,0.272,,0.149,,0.068,,0.075,,0.046,,0.049,B,0.047,
08NM173,1,1,1996,22,0.039,,0.035,,0.055,,0.367,,1.020,,0.276,,0.144,,0.063,,0.070,,0.045,,0.049,B,0.047,
08NM173,1,1,1996,23,0.039,,0.035,B,0.055,,0.430,,0.981,,0.287,,0.136,,0.059,,0.057,,0.046,,0.049,B,0.048,
08NM173,1,1,1996,24,0.039,,0.036,B,0.051,,0.570,,0.928,,0.302,,0.132,,0.054,,0.050,,0.047,,0.050,B,0.049,
08NM173,1,1,1996,25,0.039,,0.038,B,0.049,,0.567,,0.953,,0.317,,0.128,,0.050,,0.074,,0.048,,0.050,B,0.050,
08NM173,1,1,1996,26,0.038,,0.039,B,0.051,,0.541,,0.962,,0.343,,0.128,,0.047,,0.159,,0.045,,0.052,B,0.051,
08NM173,1,1,1996,27,0.038,,0.040,B,0.049,,0.501,,0.916,,0.329,,0.122,,0.048,,0.120,,0.047,B,0.051,,0.051,
08NM173,1,1,1996,28,0.038,,0.043,B,0.049,,0.491,,0.881,,0.275,,0.116,,0.046,,0.081,,0.045,B,0.052,,0.052,
08NM173,1,1,1996,29,0.038,,0.056,,0.049,,0.518,,0.996,,0.249,,0.114,,0.048,,0.064,,0.044,B,0.054,,0.052,
08NM173,1,1,1996,30,0.038,,,,0.049,,0.564,,1.210,,0.227,,0.110,,0.061,,0.049,,0.042,B,0.056,,0.052,
08NM173,1,1,1996,31,0.038,,,,0.049,,,,1.090,,,,0.101,,0.063,,,,0.041,B,,,0.051,
08NM173,1,1,1997,1,0.051,,0.043,B,0.045,,0.057,,0.585,,0.901,,0.270,,0.139,,0.084,,0.088,,0.068,,0.062,
08NM173,1,1,1997,2,0.052,,0.043,B,0.044,,0.055,,0.629,,0.793,,0.263,,0.136,,0.078,,0.089,,0.065,,0.061,
08NM173,1,1,1997,3,0.053,,0.043,B,0.044,,0.055,,0.692,,0.729,,0.256,,0.132,,0.085,,0.091,,0.065,,0.059,
08NM173,1,1,1997,4,0.052,,0.042,B,0.044,,0.056,,0.740,,0.712,,0.247,,0.127,,0.107,,0.089,,0.064,,0.058,B
08NM173,1,1,1997,5,0.051,,0.042,B,0.043,,0.057,,0.818,,0.704,,0.243,,0.124,,0.092,,0.086,,0.065,,0.058,B
08NM173,1,1,1997,6,0.051,,0.042,B,0.043,,0.058,,0.951,,0.636,,0.238,,0.125,,0.084,,0.080,,0.066,,0.058,
08NM173,1,1,1997,7,0.051,,0.041,B,0.043,,0.063,,0.961,,0.583,,0.229,,0.147,,0.076,,0.076,,0.065,,0.057,
08NM173,1,1,1997,8,0.050,,0.041,B,0.042,,0.066,,0.992,,0.538,,0.252,,0.136,,0.075,,0.075,,0.063,,0.056,
08NM173,1,1,1997,9,0.050,,0.040,B,0.042,,0.072,,1.110,,0.501,,0.266,,0.126,,0.070,,0.075,,0.061,,0.052,
08NM173,1,1,1997,10,0.049,,0.040,B,0.042,,0.072,,1.250,,0.467,,0.258,,0.118,,0.068,,0.072,,0.059,,0.053,
08NM173,1,1,1997,11,0.049,,0.041,B,0.041,,0.076,,1.400,,0.445,,0.246,,0.114,,0.066,,0.070,,0.055,,0.053,
08NM173,1,1,1997,12,0.049,,0.041,B,0.041,,0.079,,1.670,,0.464,,0.233,,0.111,,0.064,,0.068,,0.050,,0.053,
08NM173,1,1,1997,13,0.049,,0.041,B,0.041,,0.082,,2.060,,0.444,,0.213,,0.107,,0.065,,0.066,,0.051,,0.054,
08NM173,1,1,1997,14,0.049,,0.041,B,0.041,,0.084,,2.310,,0.407,,0.202,,0.102,,0.081,,0.065,,0.048,,0.054,
08NM173,1,1,1997,15,0.048,,0.042,B,0.043,,0.088,,2.480,,0.378,,0.191,,0.099,,0.090,,0.064,,0.046,,0.055,
08NM173,1,1,1997,16,0.048,,0.042,B,0.043,,0.117,,2.350,,0.347,,0.186,,0.101,,0.087,,0.063,,0.055,,0.055,
08NM173,1,1,1997,17,0.052,,0.042,B,0.044,,0.130,,2.020,,0.335,,0.190,,0.102,,0.140,,0.063,,0.059,,0.055,
08NM173,1,1,1997,18,0.050,,0.042,B,0.045,,0.131,,1.640,,0.328,,0.186,,0.100,,0.116,,0.063,,0.062,,0.055,
08NM173,1,1,1997,19,0.050,,0.042,B,0.052,,0.131,,1.440,,0.312,,0.176,,0.096,,0.098,,0.063,,0.064,,0.055,
08NM173,1,1,1997,20,0.049,,0.043,B,0.056,,0.198,,1.360,,0.314,,0.173,,0.095,,0.087,,0.062,,0.065,,0.055,
08NM173,1,1,1997,21,0.048,,0.043,B,0.052,,0.204,,1.270,,0.366,,0.212,,0.098,,0.081,,0.061,,0.066,,0.053,B
08NM173,1,1,1997,22,0.047,,0.043,B,0.050,,0.209,,1.200,,0.455,,0.223,,0.094,,0.078,,0.061,,0.064,,0.051,B
08NM173,1,1,1997,23,0.046,,0.042,B,0.048,,0.255,,1.140,,0.410,,0.192,,0.089,,0.074,,0.060,,0.064,,0.050,
08NM173,1,1,1997,24,0.046,,0.042,B,0.049,,0.301,,1.080,,0.369,,0.178,,0.089,,0.072,,0.061,,0.063,,0.050,
08NM173,1,1,1997,25,0.045,,0.042,B,0.050,,0.320,,1.010,,0.341,,0.168,,0.091,,0.070,,0.063,,0.063,,0.050,B
08NM173,1,1,1997,26,0.045,A,0.042,B,0.055,,0.388,,0.994,,0.326,,0.164,,0.092,,0.072,,0.064,,0.062,,0.050,B
08NM173,1,1,1997,27,0.044,B,0.041,B,0.060,,0.509,,0.957,,0.311,,0.160,,0.098,,0.070,,0.066,,0.062,,0.050,B
08NM173,1,1,1997,28,0.044,B,0.044,,0.058,,0.567,,0.941,,0.303,,0.155,,0.095,,0.076,,0.067,,0.061,,0.050,B
08NM173,1,1,1997,29,0.044,B,,,0.056,,0.558,,0.969,,0.291,,0.153,,0.091,,0.088,,0.069,,0.061,,0.050,B
08NM173,1,1,1997,30,0.044,B,,,0.058,,0.575,,0.909,,0.280,,0.152,,0.087,,0.085,,0.079,,0.062,,0.049,B
08NM173,1,1,1997,31,0.043,B,,,0.060,,,,0.960,,,,0.144,,0.085,,,,0.072,,,,0.049,B
08NM173,1,1,1998,1,0.041,B,0.052,,0.047,,0.067,,0.513,,0.220,,0.131,,0.068,,0.031,,0.025,,0.032,,0.035,
08NM173,1,1,1998,2,0.040,B,0.052,,0.047,,0.070,,0.576,,0.202,,0.125,,0.060,,0.030,,0.043,,0.032,,0.034,
08NM173,1,1,1998,3,0.039,B,0.052,,0.048,,0.076,,0.639,,0.192,,0.128,,0.058,,0.030,,0.032,,0.033,,0.027,
08NM173,1,1,1998,4,0.040,B,0.052,,0.047,,0.084,,0.685,,0.207,,0.136,,0.054,,0.029,,0.029,,0.035,,0.031,
08NM173,1,1,1998,5,0.040,B,0.053,,0.046,,0.091,,0.673,,0.222,,0.129,,0.050,,0.029,,0.029,,0.038,,0.036,
08NM173,1,1,1998,6,0.041,B,0.053,,0.046,,0.096,,0.651,,0.221,,0.120,,0.048,,0.029,,0.028,,0.047,,0.036,
08NM173,1,1,1998,7,0.041,B,0.053,,0.043,,0.100,,0.602,,0.214,,0.115,,0.046,,0.027,,0.028,,0.052,,0.036,
08NM173,1,1,1998,8,0.042,B,0.053,,0.046,,0.099,,0.531,,0.196,,0.112,,0.046,,0.025,,0.027,,0.042,,0.037,
08NM173,1,1,1998,9,0.043,B,0.052,,0.044,,0.098,,0.475,,0.189,,0.108,,0.045,,0.023,,0.029,,0.037,,0.037,
08NM173,1,1,1998,10,0.044,B,0.050,,0.044,,0.101,,0.429,,0.183,,0.106,,0.044,,0.023,,0.076,,0.033,,0.038,
08NM173,1,1,1998,11,0.044,B,0.049,,0.046,,0.107,,0.392,,0.176,,0.103,,0.042,,0.022,,0.051,,0.034,,0.038,
08NM173,1,1,1998,12,0.045,B,0.048,,0.047,,0.106,,0.368,,0.170,,0.099,,0.042,,0.021,,0.042,,0.034,,0.039,
08NM173,1,1,1998,13,0.045,B,0.048,,0.048,,0.104,,0.372,,0.164,,0.095,,0.041,,0.020,,0.039,,0.035,,0.043,
08NM173,1,1,1998,14,0.046,B,0.049,,0.051,,0.104,,0.355,,0.159,,0.093,,0.039,,0.020,,0.038,,0.042,,0.043,
08NM173,1,1,1998,15,0.047,B,0.049,,0.058,,0.106,,0.335,,0.157,,0.098,,0.037,,0.020,,0.037,,0.050,,0.040,
08NM173,1,1,1998,16,0.048,B,0.049,,0.059,,0.109,,0.322,,0.153,,0.099,,0.038,,0.021,,0.036,,0.045,,0.041,
08NM173,1,1,1998,17,0.048,B,0.047,,0.055,,0.113,,0.298,,0.151,,0.092,,0.039,,0.024,,0.036,,0.042,,0.039,
08NM173,1,1,1998,18,0.049,B,0.046,,0.053,,0.115,,0.281,,0.154,,0.085,,0.038,,0.028,,0.035,,0.040,,0.031,
08NM173,1,1,1998,19,0.050,B,0.050,,0.050,,0.118,,0.273,,0.161,,0.082,,0.038,,0.031,,0.034,,0.040,,0.032,
08NM173,1,1,1998,20,0.050,B,0.052,,0.047,,0.121,,0.255,,0.158,,0.079,,0.038,,0.031,,0.032,,0.041,,0.028,
08NM173,1,1,1998,21,0.051,B,0.052,,0.056,,0.133,,0.246,,0.152,,0.073,,0.040,,0.028,,0.031,,0.046,,0.023,
